SK|RESULT_CACHE|RESULT_CACHE_TS
18028|The total sales in the Last Complete Week timeframe in the SEAFOOD PRODUCE departments is $9,437,373|2024-01-09 14:46:46.003531
18029|The total sales in the Last Complete Week timeframe in the SEAFOOD DELI departments is $6,187,278|2024-01-09 14:46:46.084167
18030|The total sales in the Last Complete Week timeframe in the SEAFOOD BAKERY departments is $3,348,152|2024-01-09 14:46:46.180645
18031|The total sales in the Last Complete Week timeframe in the SEAFOOD MEAT departments is $10,187,711|2024-01-09 14:46:46.323443
18032|The total sales in the Last Complete Week timeframe in the SEAFOOD GROCERY departments is $37,754,610|2024-01-09 14:46:46.417443
18033|The total sales in the Last Complete Week timeframe in the SEAFOOD PHARMACY departments is $8,947,925|2024-01-09 14:46:46.496025
18034|The total sales in the Last Complete Week timeframe in the SEAFOOD HBC departments is $3,994,642|2024-01-09 14:46:46.589882
18035|The total sales in the Last Complete Week timeframe in the GM PRODUCE departments is $8,773,266|2024-01-09 14:46:46.691096
18036|The total sales in the Last Complete Week timeframe in the GM DELI departments is $5,523,171|2024-01-09 14:46:46.824360
18037|The total sales in the Last Complete Week timeframe in the GM BAKERY departments is $2,684,045|2024-01-09 14:46:46.914397
18038|The total sales in the Last Complete Week timeframe in the GM MEAT departments is $9,523,604|2024-01-09 14:46:47.024701
18039|The total sales in the Last Complete Week timeframe in the GM GROCERY departments is $37,090,503|2024-01-09 14:46:47.124770
18040|The total sales in the Last Complete Week timeframe in the GM PHARMACY departments is $8,283,818|2024-01-09 14:46:47.224773
18041|The total sales in the Last Complete Week timeframe in the GM HBC departments is $3,330,535|2024-01-09 14:46:47.427576
18042|The total sales in the Last Complete Week timeframe in the PRODUCE DELI departments is $12,357,647|2024-01-09 14:46:47.525740
18043|The total sales in the Last Complete Week timeframe in the PRODUCE BAKERY departments is $9,518,521|2024-01-09 14:46:47.631403
18044|The total sales in the Last Complete Week timeframe in the PRODUCE MEAT departments is $16,358,081|2024-01-09 14:46:47.725851
18045|The total sales in the Last Complete Week timeframe in the PRODUCE GROCERY departments is $43,924,980|2024-01-09 14:46:47.804219
18046|The total sales in the Last Complete Week timeframe in the PRODUCE PHARMACY departments is $15,118,294|2024-01-09 14:46:47.909306
18047|The total sales in the Last Complete Week timeframe in the PRODUCE HBC departments is $10,165,011|2024-01-09 14:46:48.027028
18048|The total sales in the Last Complete Week timeframe in the DELI BAKERY departments is $6,268,427|2024-01-09 14:46:48.127158
18049|The total sales in the Last Complete Week timeframe in the DELI MEAT departments is $13,107,986|2024-01-09 14:46:48.215202
18050|The total sales in the Last Complete Week timeframe in the DELI GROCERY departments is $40,674,885|2024-01-09 14:46:48.305603
18051|The total sales in the Last Complete Week timeframe in the DELI PHARMACY departments is $11,868,199|2024-01-09 14:46:48.408088
18052|The total sales in the Last Complete Week timeframe in the DELI HBC departments is $6,914,916|2024-01-09 14:46:48.503213
18053|The total sales in the Last Complete Week timeframe in the BAKERY MEAT departments is $10,268,860|2024-01-09 14:46:48.582475
18054|The total sales in the Last Complete Week timeframe in the BAKERY GROCERY departments is $37,835,759|2024-01-09 14:46:48.676208
18055|The total sales in the Last Complete Week timeframe in the BAKERY PHARMACY departments is $9,029,074|2024-01-09 14:46:48.788651
18056|The total sales in the Last Complete Week timeframe in the BAKERY HBC departments is $4,075,791|2024-01-09 14:46:48.886012
18057|The total sales in the Last Complete Week timeframe in the MEAT GROCERY departments is $44,675,318|2024-01-09 14:46:48.986712
18058|The total sales in the Last Complete Week timeframe in the MEAT PHARMACY departments is $15,868,633|2024-01-09 14:46:49.097930
18059|The total sales in the Last Complete Week timeframe in the MEAT HBC departments is $10,915,350|2024-01-09 14:46:49.223478
18060|The total sales in the Last Complete Week timeframe in the GROCERY PHARMACY departments is $43,435,532|2024-01-09 14:46:49.330662
18061|The total sales in the Last Complete Week timeframe in the GROCERY HBC departments is $38,482,249|2024-01-09 14:46:49.417049
18062|The total sales in the Last Complete Week timeframe in the PHARMACY HBC departments is $9,675,563|2024-01-09 14:46:49.501435
18063|The total sales in the Last Complete Week timeframe in the FLORAL SEAFOOD departments is $2,035,155|2024-01-09 14:46:49.595831
18064|The total sales in the Last Complete Week timeframe in the FLORAL GM departments is $1,371,048|2024-01-09 14:46:49.691159
18065|The total sales in the Last Complete Week timeframe in the FLORAL PRODUCE departments is $8,205,524|2024-01-09 14:46:49.770272
18066|The total sales in the Last Complete Week timeframe in the FLORAL DELI departments is $4,955,429|2024-01-09 14:46:49.865307
18067|The total sales in the Last Complete Week timeframe in the FLORAL BAKERY departments is $2,116,303|2024-01-09 14:46:49.962178
18068|The total sales in the Last Complete Week timeframe in the FLORAL MEAT departments is $8,955,863|2024-01-09 14:46:50.047953
18069|The total sales in the Last Complete Week timeframe in the FLORAL GROCERY departments is $36,522,762|2024-01-09 14:46:50.142138
18070|The total sales in the Last Complete Week timeframe in the FLORAL PHARMACY departments is $7,716,076|2024-01-09 14:46:50.394576
18071|The total sales in the Last Complete Week timeframe in the FLORAL HBC departments is $2,762,793|2024-01-09 14:46:50.490514
18072|The total sales in the Last Complete Week timeframe in the SEAFOOD GM departments is $2,602,896|2024-01-09 14:46:50.576736
18073|The total sales in the Last Complete Week timeframe in the SEAFOOD PRODUCE departments is $9,437,373|2024-01-09 14:46:50.671969
18074|The total sales in the Last Complete Week timeframe in the SEAFOOD DELI departments is $6,187,278|2024-01-09 14:46:50.845061
18075|The total sales in the Last Complete Week timeframe in the SEAFOOD BAKERY departments is $3,348,152|2024-01-09 14:46:50.934303
18076|The total sales in the Last Complete Week timeframe in the SEAFOOD MEAT departments is $10,187,711|2024-01-09 14:46:51.049275
18077|The total sales in the Last Complete Week timeframe in the SEAFOOD GROCERY departments is $37,754,610|2024-01-09 14:46:51.128964
18078|The total sales in the Last Complete Week timeframe in the SEAFOOD PHARMACY departments is $8,947,925|2024-01-09 14:46:51.215168
18079|The total sales in the Last Complete Week timeframe in the SEAFOOD HBC departments is $3,994,642|2024-01-09 14:46:51.300093
18080|The total sales in the Last Complete Week timeframe in the GM PRODUCE departments is $8,773,266|2024-01-09 14:46:51.614166
18081|The total sales in the Last Complete Week timeframe in the GM DELI departments is $5,523,171|2024-01-09 14:46:51.725178
18082|The total sales in the Last Complete Week timeframe in the GM BAKERY departments is $2,684,045|2024-01-09 14:46:51.827981
18083|The total sales in the Last Complete Week timeframe in the GM MEAT departments is $9,523,604|2024-01-09 14:46:51.907045
18084|The total sales in the Last Complete Week timeframe in the GM GROCERY departments is $37,090,503|2024-01-09 14:46:52.034257
18085|The total sales in the Last Complete Week timeframe in the GM PHARMACY departments is $8,283,818|2024-01-09 14:46:52.125382
18086|The total sales in the Last Complete Week timeframe in the GM HBC departments is $3,330,535|2024-01-09 14:46:52.219204
18087|The total sales in the Last Complete Week timeframe in the PRODUCE DELI departments is $12,357,647|2024-01-09 14:46:52.329476
18088|The total sales in the Last Complete Week timeframe in the PRODUCE BAKERY departments is $9,518,521|2024-01-09 14:46:52.417380
18089|The total sales in the Last Complete Week timeframe in the PRODUCE MEAT departments is $16,358,081|2024-01-09 14:46:52.503068
18090|The total sales in the Last Complete Week timeframe in the PRODUCE GROCERY departments is $43,924,980|2024-01-09 14:46:52.581916
18091|The total sales in the Last Complete Week timeframe in the PRODUCE PHARMACY departments is $15,118,294|2024-01-09 14:46:52.668944
18092|The total sales in the Last Complete Week timeframe in the PRODUCE HBC departments is $10,165,011|2024-01-09 14:46:52.763092
18093|The total sales in the Last Complete Week timeframe in the DELI BAKERY departments is $6,268,427|2024-01-09 14:46:52.880162
18094|The total sales in the Last Complete Week timeframe in the DELI MEAT departments is $13,107,986|2024-01-09 14:46:52.968758
18095|The total sales in the Last Complete Week timeframe in the DELI GROCERY departments is $40,674,885|2024-01-09 14:46:53.047581
18096|The total sales in the Last Complete Week timeframe in the DELI PHARMACY departments is $11,868,199|2024-01-09 14:46:53.146301
18097|The total sales in the Last Complete Week timeframe in the DELI HBC departments is $6,914,916|2024-01-09 14:46:53.260267
18098|The total sales in the Last Complete Week timeframe in the BAKERY MEAT departments is $10,268,860|2024-01-09 14:46:53.368257
18099|The total sales in the Last Complete Week timeframe in the BAKERY GROCERY departments is $37,835,759|2024-01-09 14:46:53.479899
18100|The total sales in the Last Complete Week timeframe in the BAKERY PHARMACY departments is $9,029,074|2024-01-09 14:46:53.557777
18101|The total sales in the Last Complete Week timeframe in the BAKERY HBC departments is $4,075,791|2024-01-09 14:46:53.655858
18102|The total sales in the Last Complete Week timeframe in the MEAT GROCERY departments is $44,675,318|2024-01-09 14:46:53.772595
18103|The total sales in the Last Complete Week timeframe in the MEAT PHARMACY departments is $15,868,633|2024-01-09 14:46:53.867479
18104|The total sales in the Last Complete Week timeframe in the MEAT HBC departments is $10,915,350|2024-01-09 14:46:53.962245
18105|The total sales in the Last Complete Week timeframe in the GROCERY PHARMACY departments is $43,435,532|2024-01-09 14:46:54.056603
18106|The total sales in the Last Complete Week timeframe in the GROCERY HBC departments is $38,482,249|2024-01-09 14:46:54.224086
18107|The total sales in the Last Complete Week timeframe in the PHARMACY HBC departments is $9,675,563|2024-01-09 14:46:54.293820
18108|The total sales in the Year to Date timeframe in the FLORAL SEAFOOD departments is $96,793,209|2024-01-09 14:46:54.858022
18109|The total sales in the Year to Date timeframe in the FLORAL GM departments is $68,783,599|2024-01-09 14:46:55.397532
18110|The total sales in the Year to Date timeframe in the FLORAL PRODUCE departments is $305,838,620|2024-01-09 14:46:55.853569
18111|The total sales in the Year to Date timeframe in the FLORAL DELI departments is $200,263,215|2024-01-09 14:46:56.314221
18112|The total sales in the Year to Date timeframe in the FLORAL BAKERY departments is $100,000,779|2024-01-09 14:46:56.524159
18113|The total sales in the Year to Date timeframe in the FLORAL MEAT departments is $307,362,457|2024-01-09 14:46:56.732462
18114|The total sales in the Year to Date timeframe in the FLORAL GROCERY departments is $1,300,058,469|2024-01-09 14:46:56.930679
18115|The total sales in the Year to Date timeframe in the FLORAL PHARMACY departments is $327,325,731|2024-01-09 14:46:57.135917
18116|The total sales in the Year to Date timeframe in the FLORAL HBC departments is $105,997,430|2024-01-09 14:46:57.341788
18117|The total sales in the Year to Date timeframe in the SEAFOOD GM departments is $107,404,054|2024-01-09 14:46:57.554380
18118|The total sales in the Year to Date timeframe in the SEAFOOD PRODUCE departments is $344,459,075|2024-01-09 14:46:57.862282
18119|The total sales in the Year to Date timeframe in the SEAFOOD DELI departments is $238,883,671|2024-01-09 14:46:58.062988
18120|The total sales in the Year to Date timeframe in the SEAFOOD BAKERY departments is $138,621,235|2024-01-09 14:46:58.273168
18121|The total sales in the Year to Date timeframe in the SEAFOOD MEAT departments is $345,982,913|2024-01-09 14:46:58.467255
18122|The total sales in the Year to Date timeframe in the SEAFOOD GROCERY departments is $1,338,678,924|2024-01-09 14:46:58.671259
18123|The total sales in the Year to Date timeframe in the SEAFOOD PHARMACY departments is $365,946,187|2024-01-09 14:46:58.861140
18124|The total sales in the Year to Date timeframe in the SEAFOOD HBC departments is $144,617,886|2024-01-09 14:46:59.044094
18125|The total sales in the Year to Date timeframe in the GM PRODUCE departments is $316,449,465|2024-01-09 14:46:59.283438
18126|The total sales in the Year to Date timeframe in the GM DELI departments is $210,874,060|2024-01-09 14:46:59.493545
18127|The total sales in the Year to Date timeframe in the GM BAKERY departments is $110,611,625|2024-01-09 14:46:59.703828
18128|The total sales in the Year to Date timeframe in the GM MEAT departments is $317,973,302|2024-01-09 14:46:59.877178
18129|The total sales in the Year to Date timeframe in the GM GROCERY departments is $1,310,669,314|2024-01-09 14:47:00.064193
18130|The total sales in the Year to Date timeframe in the GM PHARMACY departments is $337,936,576|2024-01-09 14:47:00.311869
