SK|RESULT_CACHE|RESULT_CACHE_TS
3917|There are 4,382 units of ACCESSORIES family products on-hand in YORK,PA.|2023-08-30 17:54:54.099161
3918|There are 4,192 units of ACCESSORIES family products on-hand in HUNTSVILLE,AL.|2023-08-30 17:54:54.194244
3919|There are 5,256 units of ACCESSORIES family products on-hand in DALLAS,TX.|2023-08-30 17:54:54.274221
3920|There are 3,863 units of ACCESSORIES family products on-hand in EUREKA,CA.|2023-08-30 17:54:54.390735
3921|There are 5,610 units of ACCESSORIES family products on-hand in TACOMA,WA.|2023-08-30 17:54:54.489825
3922|There are 3,356 units of ACCESSORIES family products on-hand in PERU,IL.|2023-08-30 17:54:54.585330
3923|There are 4,879 units of ACCESSORIES family products on-hand in HARTFORD,CT.|2023-08-30 17:54:54.679294
3924|There are 3,873 units of ACCESSORIES family products on-hand in FORTWORTH,TX.|2023-08-30 17:54:54.789282
3925|There are 5,941 units of ACCESSORIES family products on-hand in BLOOMNGTN,IL.|2023-08-30 17:54:54.868107
3926|There are 3,597 units of ACCESSORIES family products on-hand in AUSTIN,TX.|2023-08-30 17:54:54.975184
3927|There are 4,257 units of ACCESSORIES family products on-hand in MACON,GA.|2023-08-30 17:54:55.218593
3928|There are 4,422 units of ACCESSORIES family products on-hand in WACO,TX.|2023-08-30 17:54:55.328310
3929|There are 4,104 units of ACCESSORIES family products on-hand in BRICK,NJ.|2023-08-30 17:54:55.408202
3930|There are 4,692 units of ACCESSORIES family products on-hand in MANCHESTER ,NH.|2023-08-30 17:54:55.526097
3931|There are 4,601 units of ACCESSORIES family products on-hand in CONCORD,NH.|2023-08-30 17:54:55.621394
3932|There are 4,332 units of ACCESSORIES family products on-hand in ROCKSPRNG,WY.|2023-08-30 17:54:55.718886
3933|There are 3,441 units of ACCESSORIES family products on-hand in KNOXVILLE,TN.|2023-08-30 17:54:55.797373
3934|There are 5,327 units of ACCESSORIES family products on-hand in OLYMPIA,WA.|2023-08-30 17:54:55.892430
3935|There are 4,219 units of ACCESSORIES family products on-hand in BILOXI,MI.|2023-08-30 17:54:55.986925
3936|There are 3,824 units of SHOES family products on-hand in PORTLAND,OR.|2023-08-30 17:54:56.089438
3937|There are 3,873 units of SHOES family products on-hand in HOUSTON,TX.|2023-08-30 17:54:56.184161
3938|There are 3,167 units of SHOES family products on-hand in FLAGSTAFF,AZ.|2023-08-30 17:54:56.294289
3939|There are 3,225 units of SHOES family products on-hand in BATONROUGE,LA.|2023-08-30 17:54:56.463823
3940|There are 2,479 units of SHOES family products on-hand in JACKSON,MI.|2023-08-30 17:54:56.566951
3941|There are 5,571 units of SHOES family products on-hand in COLUMBUS,IN.|2023-08-30 17:54:56.657881
3942|There are 2,356 units of SHOES family products on-hand in EUGENE,OR.|2023-08-30 17:54:56.738470
3943|There are 2,568 units of SHOES family products on-hand in NEWORLEANS,LA.|2023-08-30 17:54:56.876604
3944|There are 3,084 units of SHOES family products on-hand in BIRMINGHAM,AL.|2023-08-30 17:54:56.967369
3945|There are 3,077 units of SHOES family products on-hand in SAN DIEGO,CA.|2023-08-30 17:54:57.057454
3946|There are 3,701 units of SHOES family products on-hand in HERSHEY,PA.|2023-08-30 17:54:57.141082
3947|There are 3,265 units of SHOES family products on-hand in ELPASO,TX.|2023-08-30 17:54:57.238397
3948|There are 2,659 units of SHOES family products on-hand in LANCASTER,PA.|2023-08-30 17:54:57.332832
3949|There are 4,318 units of SHOES family products on-hand in MIDDLETOWN,WV.|2023-08-30 17:54:57.416602
3950|There are 3,368 units of SHOES family products on-hand in SEATTLE,WA.|2023-08-30 17:54:57.527990
3951|There are 2,723 units of SHOES family products on-hand in PITTSBURGH,PA.|2023-08-30 17:54:57.626509
3952|There are 2,395 units of SHOES family products on-hand in KOKOMO,IN.|2023-08-30 17:54:57.725539
3953|There are 4,392 units of SHOES family products on-hand in PHILADELPHIA,PA.|2023-08-30 17:54:57.805983
3954|There are 2,580 units of SHOES family products on-hand in YORK,PA.|2023-08-30 17:54:57.931736
3955|There are 3,080 units of SHOES family products on-hand in HUNTSVILLE,AL.|2023-08-30 17:54:58.026878
3956|There are 4,097 units of SHOES family products on-hand in DALLAS,TX.|2023-08-30 17:54:58.120844
3957|There are 3,689 units of SHOES family products on-hand in EUREKA,CA.|2023-08-30 17:54:58.214534
3958|There are 4,397 units of SHOES family products on-hand in TACOMA,WA.|2023-08-30 17:54:58.358047
3959|There are 2,060 units of SHOES family products on-hand in PERU,IL.|2023-08-30 17:54:58.469719
3960|There are 3,548 units of SHOES family products on-hand in HARTFORD,CT.|2023-08-30 17:54:58.556084
3961|There are 2,626 units of SHOES family products on-hand in FORTWORTH,TX.|2023-08-30 17:54:58.645192
3962|There are 3,866 units of SHOES family products on-hand in BLOOMNGTN,IL.|2023-08-30 17:54:58.740445
3963|There are 3,548 units of SHOES family products on-hand in AUSTIN,TX.|2023-08-30 17:54:58.836089
3964|There are 2,935 units of SHOES family products on-hand in MACON,GA.|2023-08-30 17:54:58.914890
3965|There are 2,791 units of SHOES family products on-hand in WACO,TX.|2023-08-30 17:54:59.025364
3966|There are 2,963 units of SHOES family products on-hand in BRICK,NJ.|2023-08-30 17:54:59.108324
3967|There are 3,129 units of SHOES family products on-hand in MANCHESTER ,NH.|2023-08-30 17:54:59.218471
3968|There are 2,798 units of SHOES family products on-hand in CONCORD,NH.|2023-08-30 17:54:59.305104
3969|There are 2,278 units of SHOES family products on-hand in ROCKSPRNG,WY.|2023-08-30 17:54:59.400210
3970|There are 3,012 units of SHOES family products on-hand in KNOXVILLE,TN.|2023-08-30 17:54:59.510752
3971|There are 4,388 units of SHOES family products on-hand in OLYMPIA,WA.|2023-08-30 17:54:59.608981
3972|There are 3,303 units of SHOES family products on-hand in BILOXI,MI.|2023-08-30 17:54:59.759210
3973|There are 1,987 units of HOME family products on-hand in PORTLAND,OR.|2023-08-30 17:54:59.858586
3974|There are 3,026 units of HOME family products on-hand in HOUSTON,TX.|2023-08-30 17:54:59.965904
3975|There are 2,554 units of HOME family products on-hand in FLAGSTAFF,AZ.|2023-08-30 17:55:00.060988
3976|There are 2,320 units of HOME family products on-hand in BATONROUGE,LA.|2023-08-30 17:55:00.143736
3977|There are 2,495 units of HOME family products on-hand in JACKSON,MI.|2023-08-30 17:55:00.258038
3978|There are 4,197 units of HOME family products on-hand in COLUMBUS,IN.|2023-08-30 17:55:00.354260
3979|There are 2,430 units of HOME family products on-hand in EUGENE,OR.|2023-08-30 17:55:00.450787
3980|There are 2,332 units of HOME family products on-hand in NEWORLEANS,LA.|2023-08-30 17:55:00.577306
3981|There are 3,024 units of HOME family products on-hand in BIRMINGHAM,AL.|2023-08-30 17:55:00.671895
3982|There are 280 units of HOME family products on-hand in SAN DIEGO,CA.|2023-08-30 17:55:00.768234
3983|There are 2,401 units of HOME family products on-hand in HERSHEY,PA.|2023-08-30 17:55:00.872511
3984|There are 2,871 units of HOME family products on-hand in ELPASO,TX.|2023-08-30 17:55:00.966727
3985|There are 2,810 units of HOME family products on-hand in LANCASTER,PA.|2023-08-30 17:55:01.128722
3986|There are 1,992 units of HOME family products on-hand in MIDDLETOWN,WV.|2023-08-30 17:55:01.209750
3987|There are 2,679 units of HOME family products on-hand in SEATTLE,WA.|2023-08-30 17:55:01.305688
3988|There are 2,120 units of HOME family products on-hand in PITTSBURGH,PA.|2023-08-30 17:55:01.405570
3989|There are 2,349 units of HOME family products on-hand in KOKOMO,IN.|2023-08-30 17:55:01.490054
3990|There are 3,335 units of HOME family products on-hand in PHILADELPHIA,PA.|2023-08-30 17:55:01.585227
3991|There are 2,835 units of HOME family products on-hand in YORK,PA.|2023-08-30 17:55:01.680097
3992|There are 3,381 units of HOME family products on-hand in HUNTSVILLE,AL.|2023-08-30 17:55:01.774038
3993|There are 2,228 units of HOME family products on-hand in DALLAS,TX.|2023-08-30 17:55:01.891916
3994|There are 1,858 units of HOME family products on-hand in EUREKA,CA.|2023-08-30 17:55:01.986126
3995|There are 2,306 units of HOME family products on-hand in TACOMA,WA.|2023-08-30 17:55:02.105846
3996|There are 2,479 units of HOME family products on-hand in PERU,IL.|2023-08-30 17:55:02.218297
3997|There are 2,641 units of HOME family products on-hand in HARTFORD,CT.|2023-08-30 17:55:02.299199
3998|There are 3,070 units of HOME family products on-hand in FORTWORTH,TX.|2023-08-30 17:55:02.406034
3999|There are 3,308 units of HOME family products on-hand in BLOOMNGTN,IL.|2023-08-30 17:55:02.634116
4000|There are 2,067 units of HOME family products on-hand in AUSTIN,TX.|2023-08-30 17:55:02.746034
4001|There are 2,320 units of HOME family products on-hand in MACON,GA.|2023-08-30 17:55:02.856606
4002|There are 2,927 units of HOME family products on-hand in WACO,TX.|2023-08-30 17:55:02.942495
4003|There are 2,401 units of HOME family products on-hand in BRICK,NJ.|2023-08-30 17:55:03.042327
4004|There are 2,166 units of HOME family products on-hand in MANCHESTER ,NH.|2023-08-30 17:55:03.153601
4005|There are 3,496 units of HOME family products on-hand in CONCORD,NH.|2023-08-30 17:55:03.328093
4006|There are 2,389 units of HOME family products on-hand in ROCKSPRNG,WY.|2023-08-30 17:55:03.425664
4007|There are 2,420 units of HOME family products on-hand in KNOXVILLE,TN.|2023-08-30 17:55:03.523078
4008|There are 2,676 units of HOME family products on-hand in OLYMPIA,WA.|2023-08-30 17:55:03.617994
4009|There are 2,612 units of HOME family products on-hand in BILOXI,MI.|2023-08-30 17:55:03.769907
2109|The total sales opportunity in AL is $574,808. The top department is WOMENS SPORTSWEAR with $96,056 of opportunity, and the top category is Dresses with $43,061 of opportunity.|2023-08-30 17:55:03.870028
2110|The total sales opportunity in AZ is $69,344. The top department is WOMENS SPORTSWEAR with $12,155 of opportunity, and the top category is Knit Tops with $7,340 of opportunity.|2023-08-30 17:55:03.969271
2111|The total sales opportunity in CA is $311,436. The top department is WOMENS SHOES with $48,759 of opportunity, and the top category is Knit Tops with $22,515 of opportunity.|2023-08-30 17:55:04.070676
2112|The total sales opportunity in CT is $12,900. The top department is WOMENS SPORTSWEAR with $2,032 of opportunity, and the top category is Knit Tops with $1,402 of opportunity.|2023-08-30 17:55:04.181321
2113|The total sales opportunity in GA is $11,296. The top department is WOMENS SPORTSWEAR with $1,865 of opportunity, and the top category is Knit Tops with $1,211 of opportunity.|2023-08-30 17:55:04.322805
2114|The total sales opportunity in IL is $152,630. The top department is WOMENS SHOES with $29,834 of opportunity, and the top category is Dresses with $15,016 of opportunity.|2023-08-30 17:55:04.416931
2115|The total sales opportunity in IN is $11,641. The top department is WOMENS SPORTSWEAR with $2,361 of opportunity, and the top category is Knit Tops with $1,542 of opportunity.|2023-08-30 17:55:04.521197
2116|The total sales opportunity in LA is $723,621. The top department is WOMENS SPORTSWEAR with $108,089 of opportunity, and the top category is Knit Tops with $53,204 of opportunity.|2023-08-30 17:55:04.610641
2117|The total sales opportunity in MI is $174,420. The top department is WOMENS SPORTSWEAR with $36,383 of opportunity, and the top category is Knit Tops with $20,330 of opportunity.|2023-08-30 17:55:04.708465
2118|The total sales opportunity in NH is $502,886. The top department is WOMENS SPORTSWEAR with $109,140 of opportunity, and the top category is Knit Tops with $38,057 of opportunity.|2023-08-30 17:55:04.819481
2119|The total sales opportunity in NJ is $400,727. The top department is WOMENS SPORTSWEAR with $86,996 of opportunity, and the top category is Knit Tops with $27,268 of opportunity.|2023-08-30 17:55:04.898444
2120|The total sales opportunity in OR is $534,155. The top department is WOMENS SPORTSWEAR with $75,478 of opportunity, and the top category is Knit Tops with $40,708 of opportunity.|2023-08-30 17:55:05.008774
2121|The total sales opportunity in PA is $601,475. The top department is WOMENS SPORTSWEAR with $123,771 of opportunity, and the top category is Knit Tops with $48,416 of opportunity.|2023-08-30 17:55:05.593402
2122|The total sales opportunity in TN is $198,539. The top department is WOMENS SPORTSWEAR with $24,873 of opportunity, and the top category is Dresses with $15,645 of opportunity.|2023-08-30 17:55:05.690364
2123|The total sales opportunity in TX is $1,853,881. The top department is WOMENS SPORTSWEAR with $355,809 of opportunity, and the top category is Knit Tops with $131,855 of opportunity.|2023-08-30 17:55:05.800095
2124|The total sales opportunity in WA is $301,565. The top department is WOMENS SPORTSWEAR with $67,639 of opportunity, and the top category is Knit Tops with $32,804 of opportunity.|2023-08-30 17:55:05.910524
2125|The total sales opportunity in WV is $12,338. The top department is WOMENS SPORTSWEAR with $2,482 of opportunity, and the top category is Knit Tops with $1,916 of opportunity.|2023-08-30 17:55:06.005590
2126|The total sales opportunity in WY is $141,036. The top department is WOMENS SPORTSWEAR with $34,792 of opportunity, and the top category is Knit Tops with $12,019 of opportunity.|2023-08-30 17:55:06.105851
2127|The total sales opportunity for OTHER products in AL is $4,066. The top department is FOOD with $3,586 of opportunity, and the top category is Food & Drink with $3,586 of opportunity.|2023-08-30 17:55:06.188527
2128|The total sales opportunity for OTHER products in AZ is $205. The top department is OTHER with $205 of opportunity, and the top category is Long Denim with $90 of opportunity.|2023-08-30 17:55:06.298666
2129|The total sales opportunity for OTHER products in CA is $4,368. The top department is FOOD with $4,176 of opportunity, and the top category is Food & Drink with $4,176 of opportunity.|2023-08-30 17:55:06.424192
2130|The total sales opportunity for OTHER products in CT is $523. The top department is FOOD with $496 of opportunity, and the top category is Food & Drink with $496 of opportunity.|2023-08-30 17:55:06.519466
2131|The total sales opportunity for OTHER products in GA is $255. The top department is FOOD with $250 of opportunity, and the top category is Food & Drink with $250 of opportunity.|2023-08-30 17:55:06.625112
2132|The total sales opportunity for OTHER products in IL is $9,065. The top department is FOOD with $7,943 of opportunity, and the top category is Miscellaneous with $4,808 of opportunity.|2023-08-30 17:55:06.721719
2133|The total sales opportunity for OTHER products in IN is $164. The top department is FOOD with $163 of opportunity, and the top category is Food & Drink with $163 of opportunity.|2023-08-30 17:55:06.816757
2134|The total sales opportunity for OTHER products in LA is $11,050. The top department is FOOD with $9,409 of opportunity, and the top category is Food & Drink with $7,004 of opportunity.|2023-08-30 17:55:06.912153
2135|The total sales opportunity for OTHER products in MI is $1,224. The top department is FOOD with $1,187 of opportunity, and the top category is Food & Drink with $1,187 of opportunity.|2023-08-30 17:55:07.037958
2136|The total sales opportunity for OTHER products in NH is $1,308. The top department is FOOD with $1,440 of opportunity, and the top category is Food & Drink with $1,398 of opportunity.|2023-08-30 17:55:07.127221
2137|The total sales opportunity for OTHER products in NJ is $11,090. The top department is FOOD with $5,881 of opportunity, and the top category is Food & Drink with $5,881 of opportunity.|2023-08-30 17:55:07.224894
2138|The total sales opportunity for OTHER products in OR is $2,679. The top department is FOOD with $2,679 of opportunity, and the top category is Food & Drink with $2,679 of opportunity.|2023-08-30 17:55:07.377570
2139|The total sales opportunity for OTHER products in PA is $5,124. The top department is FOOD with $4,043 of opportunity, and the top category is Food & Drink with $3,663 of opportunity.|2023-08-30 17:55:07.495646
2140|The total sales opportunity for OTHER products in TN is $3,014. The top department is OTHER with $1,865 of opportunity, and the top category is Long Pants with $1,237 of opportunity.|2023-08-30 17:55:07.592997
2141|The total sales opportunity for OTHER products in TX is $10,307. The top department is FOOD with $7,561 of opportunity, and the top category is Food & Drink with $7,187 of opportunity.|2023-08-30 17:55:07.695302
2142|The total sales opportunity for OTHER products in WA is $838. The top department is FOOD with $938 of opportunity, and the top category is Food & Drink with $938 of opportunity.|2023-08-30 17:55:07.791472
2143|The total sales opportunity for OTHER products in WV is $216. The top department is FOOD with $176 of opportunity, and the top category is Food & Drink with $141 of opportunity.|2023-08-30 17:55:07.892919
2144|The total sales opportunity for OTHER products in WY is $981. The top department is FOOD with $904 of opportunity, and the top category is Food & Drink with $904 of opportunity.|2023-08-30 17:55:08.001843
2145|The total sales opportunity for MENS products in AL is $68,207. The top department is MENS SPORTSWEAR with $33,564 of opportunity, and the top category is Knit Tops with $9,479 of opportunity.|2023-08-30 17:55:08.095445
